Mes,Player,Regiao,Faixa_Etaria,Plano,Genero_Preferido,Dispositivo_Principal,Assinantes,Novos_Assinantes,Cancelamentos,Churn_Pct,Market_Share_Pct,Preco_Mensal,Horas_Assistidas_Mes,Satisfacao,NPS,Titulos_Catalogo,Lancamentos_Mes,CAC,Receita_Estimada
2025-05,Flixora,Centro-Oeste,55+,Premium,Documentários,Smart TV,16939,1051,976,5.77,20.27,34.9,24.8,7.6,48,4087,32,40.84,591171.1
2025-05,Flixora,Centro-Oeste,55+,Premium,Reality,Smart TV,18110,753,1301,7.19,20.43,34.9,28.0,7.7,68,4109,26,32.2,632039.0
2025-05,Flixora,Centro-Oeste,55+,Premium,Infantil,Smart TV,15337,792,952,6.21,21.41,34.9,42.7,7.55,61,4138,26,29.84,535261.3
2025-05,Flixora,Norte,18-24,Com anúncios,Séries,Smart TV,18190,1004,1303,7.16,18.7,34.9,45.0,7.97,70,4080,26,27.96,634831.0
2025-05,Flixora,Norte,18-24,Com anúncios,Filmes,Celular,11862,741,910,7.67,20.86,34.9,40.9,7.49,49,4112,20,30.04,413983.8
2025-05,Flixora,Norte,18-24,Com anúncios,Documentários,Smart TV,13886,875,929,6.69,21.46,34.9,33.0,7.8,52,3994,32,30.86,484621.4
2025-05,Flixora,Norte,18-24,Com anúncios,Reality,Tablet,12798,762,942,7.37,19.73,34.9,22.4,7.35,44,4026,22,31.48,446650.2
2025-05,Flixora,Norte,18-24,Com anúncios,Infantil,Smart TV,19954,729,1349,6.76,21.05,34.9,25.3,7.94,66,3921,28,26.95,696394.6
2025-05,Flixora,Norte,18-24,Padrão,Séries,Smart TV,10613,560,724,6.83,21.15,34.9,44.9,7.77,57,4448,20,35.33,370393.7
2025-05,Flixora,Norte,18-24,Padrão,Filmes,Tablet,20842,1822,1441,6.92,16.99,34.9,32.3,7.34,52,4069,19,35.06,727385.8
2025-05,Flixora,Norte,18-24,Padrão,Documentários,Notebook,12468,994,837,6.72,19.6,34.9,23.2,7.76,57,4144,24,20.54,435133.2
2025-05,Flixora,Norte,18-24,Padrão,Reality,Celular,17158,1337,1182,6.89,20.93,34.9,33.5,7.97,59,3904,17,35.99,598814.2
2025-05,Flixora,Norte,18-24,Padrão,Infantil,Smart TV,17460,1079,1288,7.38,22.25,34.9,35.2,7.46,52,4567,21,22.23,609354.0
2025-05,Flixora,Norte,18-24,Premium,Séries,Celular,19198,978,1394,7.26,20.21,34.9,41.4,7.62,41,4275,35,15.26,670010.2
2025-05,Flixora,Norte,18-24,Premium,Filmes,Celular,14959,1263,1007,6.74,19.45,34.9,30.8,8.26,57,3610,27,19.69,522069.1
2025-05,Flixora,Norte,18-24,Premium,Documentários,Tablet,15159,773,958,6.32,20.71,34.9,13.8,7.52,50,4103,14,36.68,529049.1
2025-05,Flixora,Norte,18-24,Premium,Reality,Smart TV,18113,840,1264,6.98,19.21,34.9,35.8,7.51,52,3672,21,35.47,632143.7
2025-05,Flixora,Norte,18-24,Premium,Infantil,Smart TV,16640,1226,948,5.7,20.91,34.9,43.6,7.82,49,3530,17,38.13,580736.0
2025-05,Flixora,Norte,25-34,Com anúncios,Séries,Smart TV,16749,603,1128,6.74,19.25,34.9,51.7,8.01,58,3823,29,30.16,584540.1
2025-05,Flixora,Norte,25-34,Com anúncios,Filmes,Smart TV,9111,764,612,6.72,19.48,34.9,27.5,7.83,64,4210,26,25.31,317973.9
2025-05,Flixora,Norte,25-34,Com anúncios,Documentários,Notebook,11413,771,802,7.03,21.22,34.9,22.9,7.73,70,4128,24,33.78,398313.7
2025-05,Flixora,Norte,25-34,Com anúncios,Reality,Smart TV,17715,962,1279,7.23,20.48,34.9,24.0,7.8,49,4070,18,29.16,618253.5
2025-05,Flixora,Norte,25-34,Com anúncios,Infantil,Notebook,19755,874,1502,7.6,19.49,34.9,31.8,7.3,52,3774,15,43.58,689449.5
2025-05,Flixora,Norte,25-34,Padrão,Séries,Celular,20206,977,1463,7.24,21.24,34.9,43.7,8.01,64,3976,28,37.32,705189.4
2025-05,Flixora,Norte,25-34,Padrão,Filmes,Celular,12930,1148,969,7.5,19.89,34.9,43.2,7.5,63,4183,27,35.03,451257.0
2025-05,Flixora,Norte,25-34,Padrão,Documentários,Tablet,14008,1254,1045,7.47,19.82,34.9,29.1,7.68,58,4167,16,35.52,488879.2
2025-05,Flixora,Norte,25-34,Padrão,Reality,Notebook,19938,921,1284,6.44,18.27,34.9,39.7,7.94,69,4174,36,32.98,695836.2
2025-05,Flixora,Norte,25-34,Padrão,Infantil,Smart TV,15900,650,1123,7.07,19.75,34.9,40.6,7.78,49,3938,13,24.85,554910.0
2025-05,Flixora,Norte,25-34,Premium,Séries,Smart TV,16296,1192,1194,7.33,21.24,34.9,45.5,7.96,55,4572,30,35.91,568730.4
2025-05,Flixora,Norte,25-34,Premium,Filmes,Celular,12790,486,766,5.99,20.06,34.9,31.8,7.97,45,3746,42,26.77,446371.0
2025-05,Flixora,Norte,25-34,Premium,Documentários,Notebook,10595,370,719,6.79,18.41,34.9,19.0,7.72,48,4527,38,38.38,369765.5
2025-05,Flixora,Norte,25-34,Premium,Reality,Notebook,16588,934,1075,6.48,19.31,34.9,31.6,7.88,57,3786,16,29.05,578921.2
2025-05,Flixora,Norte,25-34,Premium,Infantil,Smart TV,16456,938,1103,6.7,21.07,34.9,42.6,7.74,58,4176,21,22.11,574314.4
2025-05,Flixora,Norte,35-44,Com anúncios,Séries,Smart TV,18639,1058,1449,7.78,18.06,34.9,36.2,7.53,32,3502,24,20.04,650501.1
2025-05,Flixora,Norte,35-44,Com anúncios,Filmes,Celular,15189,1102,1074,7.07,20.09,34.9,33.7,7.76,62,4121,27,12.69,530096.1
2025-05,Flixora,Norte,35-44,Com anúncios,Documentários,Notebook,20027,1422,1417,7.08,19.32,34.9,18.8,7.76,51,3927,20,24.9,698942.3
2025-05,Flixora,Norte,35-44,Com anúncios,Reality,Console,13282,911,875,6.59,20.08,34.9,43.8,7.59,38,4187,26,55.56,463541.8
2025-05,Flixora,Norte,35-44,Com anúncios,Infantil,Console,22372,1545,1425,6.37,19.52,34.9,42.4,7.41,43,4279,21,32.06,780782.8
2025-05,Flixora,Norte,35-44,Padrão,Séries,Smart TV,6657,490,495,7.44,21.54,34.9,45.5,7.64,50,4948,36,32.97,232329.3
2025-05,Flixora,Norte,35-44,Padrão,Filmes,Celular,16830,595,1106,6.57,19.68,34.9,43.6,7.7,61,4249,26,35.69,587367.0
2025-05,Flixora,Norte,35-44,Padrão,Documentários,Celular,10264,512,612,5.96,21.92,34.9,31.1,7.77,60,4312,32,40.54,358213.6
2025-05,Flixora,Norte,35-44,Padrão,Reality,Celular,19611,724,1252,6.38,19.93,34.9,32.3,7.43,49,4099,26,36.59,684423.9
2025-05,Flixora,Norte,35-44,Padrão,Infantil,Notebook,19050,729,1268,6.66,21.82,34.9,37.6,7.52,39,4010,28,39.47,664845.0
2025-05,Flixora,Norte,35-44,Premium,Séries,Celular,18784,1005,1031,5.49,20.01,34.9,47.0,7.36,36,3566,22,32.66,655561.6
2025-05,Flixora,Norte,35-44,Premium,Filmes,Notebook,17641,790,1071,6.07,20.01,34.9,30.2,7.71,44,4093,22,29.16,615670.9
2025-05,Flixora,Norte,35-44,Premium,Documentários,Celular,15818,1071,902,5.71,19.76,34.9,17.2,7.69,57,4445,20,37.23,552048.2
2025-05,Flixora,Norte,35-44,Premium,Reality,Smart TV,14921,808,1063,7.13,18.91,34.9,32.7,8.13,57,5170,29,25.58,520742.9
2025-05,Flixora,Norte,35-44,Premium,Infantil,Tablet,15430,990,1055,6.84,23.15,34.9,37.6,7.64,46,3706,20,36.38,538507.0
2025-05,Flixora,Norte,45-54,Com anúncios,Séries,Console,12981,593,933,7.19,18.41,34.9,40.8,8.1,54,4386,31,32.07,453036.9
2025-05,Flixora,Norte,45-54,Com anúncios,Filmes,Smart TV,16365,1200,1142,6.98,20.28,34.9,28.4,7.44,57,4514,12,25.41,571138.5
2025-05,Flixora,Norte,45-54,Com anúncios,Documentários,Celular,18182,1473,1390,7.65,20.1,34.9,15.3,7.63,45,4468,37,34.43,634551.8
2025-05,Flixora,Norte,45-54,Com anúncios,Reality,Smart TV,15898,1115,1063,6.69,18.04,34.9,33.4,7.28,52,4359,20,38.1,554840.2
2025-05,Flixora,Norte,45-54,Com anúncios,Infantil,Smart TV,24223,1487,1746,7.21,18.39,34.9,38.9,8.01,54,3742,23,36.54,845382.7
2025-05,Flixora,Norte,45-54,Padrão,Séries,Celular,15194,1067,1175,7.74,18.32,34.9,43.1,7.66,39,4079,22,29.8,530270.6
2025-05,Flixora,Norte,45-54,Padrão,Filmes,Celular,10624,525,686,6.46,19.95,34.9,38.2,7.65,50,3277,29,19.64,370777.6
2025-05,Flixora,Norte,45-54,Padrão,Documentários,Celular,12002,438,825,6.88,17.26,34.9,24.6,7.59,56,4277,27,37.68,418869.8
2025-05,Flixora,Norte,45-54,Padrão,Reality,Smart TV,15750,923,1093,6.94,19.8,34.9,33.5,7.83,73,4635,18,30.94,549675.0
2025-05,Flixora,Norte,45-54,Padrão,Infantil,Smart TV,11896,634,984,8.27,18.52,34.9,27.9,7.58,48,4383,24,21.12,415170.4
2025-05,Flixora,Norte,45-54,Premium,Séries,Smart TV,16707,1420,1246,7.46,20.07,34.9,43.6,7.54,45,4232,20,19.17,583074.3
2025-05,Flixora,Norte,45-54,Premium,Filmes,Celular,15749,811,1183,7.52,20.78,34.9,33.0,7.65,59,3554,25,34.61,549640.1
2025-05,Flixora,Norte,45-54,Premium,Documentários,Celular,19298,916,1171,6.07,17.62,34.9,25.6,7.69,59,4386,21,31.91,673500.2
2025-05,Flixora,Norte,45-54,Premium,Reality,Celular,20341,1670,1289,6.34,19.38,34.9,25.6,7.66,57,4098,31,36.41,709900.9
2025-05,Flixora,Norte,45-54,Premium,Infantil,Celular,16942,959,1024,6.05,21.7,34.9,45.9,7.83,52,3970,24,38.57,591275.8
2025-05,Flixora,Norte,55+,Com anúncios,Séries,Celular,18963,1301,1387,7.32,20.58,34.9,43.8,7.71,34,3962,6,30.34,661808.7
2025-05,Flixora,Norte,55+,Com anúncios,Filmes,Celular,15082,1066,990,6.57,16.61,34.9,40.2,7.83,56,4256,36,31.03,526361.8
2025-05,Flixora,Norte,55+,Com anúncios,Documentários,Tablet,13280,993,816,6.15,19.08,34.9,35.7,7.52,46,5067,27,33.18,463472.0
2025-05,Flixora,Norte,55+,Com anúncios,Reality,Notebook,15539,734,1080,6.96,19.4,34.9,22.4,7.83,42,3771,27,27.7,542311.1
2025-05,Flixora,Norte,55+,Com anúncios,Infantil,Smart TV,5328,443,327,6.14,18.33,34.9,38.7,7.26,51,4544,33,33.48,185947.2
2025-05,Flixora,Norte,55+,Padrão,Séries,Console,15985,1105,1110,6.95,18.78,34.9,38.9,7.57,32,4010,19,25.74,557876.5
2025-05,Flixora,Norte,55+,Padrão,Filmes,Smart TV,13027,711,892,6.85,18.68,34.9,31.6,7.88,51,3424,33,16.68,454642.3
2025-05,Flixora,Norte,55+,Padrão,Documentários,Notebook,17741,1415,1190,6.71,21.49,34.9,32.5,7.56,59,4266,28,32.8,619160.9
2025-05,Flixora,Norte,55+,Padrão,Reality,Smart TV,8511,510,610,7.17,18.39,34.9,31.9,8.0,61,4231,10,41.5,297033.9
2025-05,Flixora,Norte,55+,Padrão,Infantil,Celular,11279,700,746,6.62,19.9,34.9,35.2,8.02,59,3733,30,30.32,393637.1
2025-05,Flixora,Norte,55+,Premium,Séries,Celular,12414,487,821,6.62,19.43,34.9,39.1,7.29,55,3912,24,47.2,433248.6
2025-05,Flixora,Norte,55+,Premium,Filmes,Notebook,8110,535,560,6.91,20.65,34.9,28.2,7.59,29,3943,21,25.91,283039.0
2025-05,Flixora,Norte,55+,Premium,Documentários,Smart TV,10568,814,887,8.4,20.64,34.9,24.0,7.47,50,3933,24,32.44,368823.2
2025-05,Flixora,Norte,55+,Premium,Reality,Notebook,17543,1050,1121,6.39,21.54,34.9,30.2,7.75,42,4482,26,39.4,612250.7
2025-05,Flixora,Norte,55+,Premium,Infantil,Smart TV,14363,937,944,6.58,19.21,34.9,37.2,7.19,44,3853,26,30.04,501268.7
2025-05,VibePlus,Sudeste,18-24,Com anúncios,Séries,Celular,15152,831,983,6.49,19.98,27.9,37.4,7.78,58,3759,18,31.18,422740.8
2025-05,VibePlus,Sudeste,18-24,Com anúncios,Filmes,Celular,13811,830,683,4.95,17.2,27.9,29.8,7.79,67,3549,18,45.99,385326.9
2025-05,VibePlus,Sudeste,18-24,Com anúncios,Documentários,Tablet,14933,555,886,5.93,20.69,27.9,18.6,8.1,49,4024,26,44.55,416630.7
2025-05,VibePlus,Sudeste,18-24,Com anúncios,Reality,Smart TV,19178,1582,1072,5.59,20.12,27.9,31.2,8.01,58,3805,22,29.85,535066.2
2025-05,VibePlus,Sudeste,18-24,Com anúncios,Infantil,Smart TV,12883,1131,647,5.03,17.73,27.9,38.1,8.23,63,4091,22,28.39,359435.7
2025-05,VibePlus,Sudeste,18-24,Padrão,Séries,Celular,13920,564,941,6.76,20.15,27.9,52.7,8.32,76,4130,24,25.96,388368.0
2025-05,VibePlus,Sudeste,18-24,Padrão,Filmes,Celular,7280,455,428,5.89,19.67,27.9,40.7,7.87,50,4093,35,30.09,203112.0
2025-05,VibePlus,Sudeste,18-24,Padrão,Documentários,Celular,12475,547,762,6.11,19.59,27.9,19.6,8.0,44,3535,13,20.32,348052.5
2025-05,VibePlus,Sudeste,18-24,Padrão,Reality,Smart TV,13232,1002,881,6.66,17.73,27.9,35.4,7.93,61,4442,26,27.85,369172.8
2025-05,VibePlus,Sudeste,18-24,Padrão,Infantil,Smart TV,16168,1024,1066,6.6,19.06,27.9,42.8,7.76,56,4034,31,24.76,451087.2
2025-05,VibePlus,Sudeste,18-24,Premium,Séries,Notebook,15071,1163,928,6.16,18.17,27.9,45.4,8.47,82,4232,31,29.06,420480.9
2025-05,VibePlus,Sudeste,18-24,Premium,Filmes,Smart TV,13585,783,764,5.63,18.92,27.9,36.4,8.11,65,4048,27,41.28,379021.5
2025-05,VibePlus,Sudeste,18-24,Premium,Documentários,Celular,10331,660,633,6.13,17.81,27.9,19.5,7.78,58,4654,13,38.16,288234.9
2025-05,VibePlus,Sudeste,18-24,Premium,Reality,Celular,15932,977,1022,6.42,18.75,27.9,30.2,8.01,63,4588,14,24.8,444502.8
2025-05,VibePlus,Sudeste,18-24,Premium,Infantil,Tablet,14018,557,938,6.7,18.14,27.9,39.1,8.5,71,3706,22,34.8,391102.2
2025-05,VibePlus,Sudeste,25-34,Com anúncios,Séries,Celular,16939,982,1028,6.07,18.43,27.9,49.4,7.91,71,4213,17,22.51,472598.1
2025-05,VibePlus,Sudeste,25-34,Com anúncios,Filmes,Smart TV,6833,469,387,5.68,18.51,27.9,34.7,7.8,43,4269,21,33.3,190640.7
2025-05,VibePlus,Sudeste,25-34,Com anúncios,Documentários,Notebook,16832,860,1063,6.32,19.25,27.9,23.6,8.42,69,3435,23,40.37,469612.8
2025-05,VibePlus,Sudeste,25-34,Com anúncios,Reality,Smart TV,13295,1146,716,5.39,19.44,27.9,28.6,8.17,55,4174,7,27.96,370930.5
2025-05,VibePlus,Sudeste,25-34,Com anúncios,Infantil,Celular,12439,909,698,5.62,14.87,27.9,33.5,8.06,68,4200,26,32.82,347048.1
2025-05,VibePlus,Sudeste,25-34,Padrão,Séries,Celular,12618,631,698,5.54,17.96,27.9,40.7,8.17,59,4157,28,35.28,352042.2
2025-05,VibePlus,Sudeste,25-34,Padrão,Filmes,Celular,16165,1418,984,6.09,18.93,27.9,29.9,7.91,56,4522,23,30.86,451003.5
2025-05,VibePlus,Sudeste,25-34,Padrão,Documentários,Smart TV,14899,1102,882,5.92,20.09,27.9,30.1,8.05,53,4204,11,34.57,415682.1
2025-05,VibePlus,Sudeste,25-34,Padrão,Reality,Notebook,13412,664,711,5.31,20.01,27.9,20.4,7.5,56,3723,31,30.51,374194.8
2025-05,VibePlus,Sudeste,25-34,Padrão,Infantil,Smart TV,18207,1097,1156,6.35,16.85,27.9,29.8,7.54,55,4316,29,30.35,507975.3
2025-05,VibePlus,Sudeste,25-34,Premium,Séries,Tablet,16541,1348,1005,6.08,18.75,27.9,44.4,7.96,65,4243,20,30.95,461493.9
2025-05,VibePlus,Sudeste,25-34,Premium,Filmes,Celular,15401,716,777,5.05,18.44,27.9,37.1,7.89,69,4162,33,29.97,429687.9
2025-05,VibePlus,Sudeste,25-34,Premium,Documentários,Tablet,13365,722,733,5.49,18.11,27.9,17.1,8.1,56,4360,21,24.01,372883.5
2025-05,VibePlus,Sudeste,25-34,Premium,Reality,Smart TV,18478,1309,1152,6.24,19.46,27.9,22.2,8.09,69,3297,9,22.7,515536.2
2025-05,VibePlus,Sudeste,25-34,Premium,Infantil,Notebook,14754,1111,917,6.22,17.31,27.9,34.6,8.53,66,4251,24,35.39,411636.6
2025-05,VibePlus,Sudeste,35-44,Com anúncios,Séries,Smart TV,15763,1198,901,5.72,21.95,27.9,46.7,7.97,65,4098,20,39.67,439787.7
2025-05,VibePlus,Sudeste,35-44,Com anúncios,Filmes,Notebook,19957,1496,1120,5.61,18.56,27.9,36.0,7.61,61,3558,10,29.92,556800.3
2025-05,VibePlus,Sudeste,35-44,Com anúncios,Documentários,Smart TV,14204,670,868,6.12,19.79,27.9,29.3,8.14,63,3378,32,27.86,396291.6
2025-05,VibePlus,Sudeste,35-44,Com anúncios,Reality,Celular,13490,1118,857,6.36,18.06,27.9,27.7,8.12,68,4626,10,25.86,376371.0
2025-05,VibePlus,Sudeste,35-44,Com anúncios,Infantil,Smart TV,10348,828,556,5.38,18.38,27.9,35.8,8.07,74,4293,27,31.72,288709.2
2025-05,VibePlus,Sudeste,35-44,Padrão,Séries,Celular,16617,800,1167,7.03,16.71,27.9,42.5,8.43,59,3714,25,27.85,463614.3
2025-05,VibePlus,Sudeste,35-44,Padrão,Filmes,Smart TV,17058,1169,1110,6.51,18.82,27.9,42.3,7.98,61,3981,23,38.27,475918.2
2025-05,VibePlus,Sudeste,35-44,Padrão,Documentários,Tablet,8255,534,476,5.77,19.64,27.9,21.9,8.06,47,3536,21,29.89,230314.5
2025-05,VibePlus,Sudeste,35-44,Padrão,Reality,Celular,15844,923,826,5.22,17.99,27.9,33.7,8.24,71,3741,25,32.53,442047.6
2025-05,VibePlus,Sudeste,35-44,Padrão,Infantil,Celular,16673,875,996,5.98,17.42,27.9,32.4,7.99,68,4074,24,28.95,465176.7
2025-05,VibePlus,Sudeste,35-44,Premium,Séries,Celular,13160,958,769,5.85,18.99,27.9,43.8,8.4,54,4442,33,22.58,367164.0
2025-05,VibePlus,Sudeste,35-44,Premium,Filmes,Smart TV,16739,698,898,5.37,18.98,27.9,40.4,8.12,66,4394,11,35.04,467018.1
2025-05,VibePlus,Sudeste,35-44,Premium,Documentários,Celular,13767,1189,784,5.7,19.08,27.9,25.0,7.61,44,4119,14,32.47,384099.3
2025-05,VibePlus,Sudeste,35-44,Premium,Reality,Smart TV,14450,1147,889,6.15,20.17,27.9,26.3,7.97,50,4561,24,23.74,403155.0
2025-05,VibePlus,Sudeste,35-44,Premium,Infantil,Celular,13837,1049,864,6.25,18.57,27.9,41.9,7.74,55,3846,24,39.43,386052.3
2025-05,VibePlus,Sudeste,45-54,Com anúncios,Séries,Notebook,16167,1446,1091,6.75,20.59,27.9,42.0,8.38,73,4102,31,31.25,451059.3
2025-05,VibePlus,Sudeste,45-54,Com anúncios,Filmes,Celular,19443,1573,978,5.03,18.27,27.9,28.6,8.8,67,3951,19,24.03,542459.7
2025-05,VibePlus,Sudeste,45-54,Com anúncios,Documentários,Notebook,22949,1604,1152,5.02,19.01,27.9,17.8,7.74,51,4840,23,36.65,640277.1
2025-05,VibePlus,Sudeste,45-54,Com anúncios,Reality,Celular,14856,779,890,6.0,18.57,27.9,31.2,7.88,75,4237,28,29.81,414482.4
2025-05,VibePlus,Sudeste,45-54,Com anúncios,Infantil,Notebook,10276,382,604,5.89,18.79,27.9,38.9,8.1,83,4221,20,28.37,286700.4
2025-05,VibePlus,Sudeste,45-54,Padrão,Séries,Celular,14214,1252,846,5.95,20.14,27.9,37.8,7.9,49,4362,19,37.02,396570.6
2025-05,VibePlus,Sudeste,45-54,Padrão,Filmes,Notebook,12363,510,892,7.22,17.99,27.9,37.6,8.11,54,4174,21,23.97,344927.7
2025-05,VibePlus,Sudeste,45-54,Padrão,Documentários,Celular,9021,584,496,5.5,19.36,27.9,22.5,8.18,74,3866,17,39.41,251685.9
2025-05,VibePlus,Sudeste,45-54,Padrão,Reality,Notebook,19484,705,1233,6.33,16.2,27.9,35.5,7.77,52,3962,19,22.05,543603.6
2025-05,VibePlus,Sudeste,45-54,Padrão,Infantil,Smart TV,15459,636,971,6.28,20.79,27.9,36.2,7.93,55,4147,19,27.31,431306.1
2025-05,VibePlus,Sudeste,45-54,Premium,Séries,Celular,10133,569,567,5.6,17.68,27.9,44.1,7.24,48,3949,29,43.49,282710.7
2025-05,VibePlus,Sudeste,45-54,Premium,Filmes,Celular,10632,788,672,6.32,19.4,27.9,42.4,7.7,51,4333,34,24.03,296632.8
2025-05,VibePlus,Sudeste,45-54,Premium,Documentários,Smart TV,14615,601,827,5.66,17.24,27.9,25.4,7.7,57,4094,26,30.96,407758.5
2025-05,VibePlus,Sudeste,45-54,Premium,Reality,Celular,16316,1052,932,5.71,19.15,27.9,25.1,8.64,77,3997,25,34.09,455216.4
2025-05,VibePlus,Sudeste,45-54,Premium,Infantil,Notebook,13029,996,738,5.66,18.9,27.9,42.4,8.34,60,3987,19,30.28,363509.1
2025-05,VibePlus,Sudeste,55+,Com anúncios,Séries,Smart TV,13032,749,731,5.61,17.68,27.9,43.4,8.46,67,4318,21,27.12,363592.8
2025-05,VibePlus,Sudeste,55+,Com anúncios,Filmes,Smart TV,12391,581,769,6.21,20.8,27.9,38.2,7.85,51,3997,24,25.61,345708.9
2025-05,VibePlus,Sudeste,55+,Com anúncios,Documentários,Smart TV,13270,518,1019,7.68,18.82,27.9,14.6,7.77,56,3992,30,22.43,370233.0
2025-05,VibePlus,Sudeste,55+,Com anúncios,Reality,Smart TV,14341,570,864,6.03,19.04,27.9,28.5,8.6,76,4457,14,33.73,400113.9
2025-05,VibePlus,Sudeste,55+,Com anúncios,Infantil,Tablet,10259,550,578,5.64,18.73,27.9,33.7,7.68,58,3756,24,18.09,286226.1
2025-05,VibePlus,Sudeste,55+,Padrão,Séries,Notebook,17569,761,1105,6.29,18.43,27.9,39.4,7.52,55,4753,28,39.11,490175.1
2025-05,VibePlus,Sudeste,55+,Padrão,Filmes,Smart TV,14982,917,988,6.6,17.34,27.9,36.4,7.93,38,4716,48,33.47,417997.8
2025-05,VibePlus,Sudeste,55+,Padrão,Documentários,Celular,12424,684,858,6.91,17.11,27.9,20.9,7.97,56,3687,14,30.97,346629.6
2025-05,VibePlus,Sudeste,55+,Padrão,Reality,Smart TV,13992,591,779,5.57,18.86,27.9,38.9,7.87,51,4675,22,29.76,390376.8
2025-05,VibePlus,Sudeste,55+,Padrão,Infantil,Smart TV,9291,418,567,6.11,18.49,27.9,42.9,7.89,59,3914,30,41.61,259218.9
2025-05,VibePlus,Sudeste,55+,Premium,Séries,Notebook,15205,838,902,5.94,18.94,27.9,49.4,7.73,51,4659,12,34.24,424219.5
2025-05,VibePlus,Sudeste,55+,Premium,Filmes,Smart TV,12940,1073,655,5.06,17.72,27.9,30.0,7.88,65,3789,27,24.77,361026.0
2025-05,VibePlus,Sudeste,55+,Premium,Documentários,Tablet,15647,577,799,5.11,20.22,27.9,26.5,7.8,52,4283,21,31.62,436551.3
2025-05,VibePlus,Sudeste,55+,Premium,Reality,Celular,13741,984,787,5.73,17.32,27.9,29.3,8.13,59,4261,19,22.68,383373.9
2025-05,VibePlus,Sudeste,55+,Premium,Infantil,Notebook,11076,684,663,5.99,18.14,27.9,35.0,7.54,48,4008,20,29.62,309020.4
2025-05,VibePlus,Sul,18-24,Com anúncios,Séries,Smart TV,23133,1468,1343,5.81,19.58,27.9,41.2,7.77,64,3731,26,27.16,645410.7
2025-05,VibePlus,Sul,18-24,Com anúncios,Filmes,Celular,13590,722,761,5.6,18.06,27.9,33.6,8.43,71,4301,21,29.98,379161.0
2025-05,VibePlus,Sul,18-24,Com anúncios,Documentários,Celular,11360,512,658,5.79,18.67,27.9,25.7,7.95,50,4219,19,19.13,316944.0
2025-05,VibePlus,Sul,18-24,Com anúncios,Reality,Celular,14609,1209,944,6.47,18.5,27.9,32.3,8.59,71,4444,18,25.18,407591.1
2025-05,VibePlus,Sul,18-24,Com anúncios,Infantil,Smart TV,19531,1694,1269,6.5,18.37,27.9,36.5,8.09,55,4455,22,36.04,544914.9
2025-05,VibePlus,Sul,18-24,Padrão,Séries,Smart TV,15310,1070,870,5.69,14.94,27.9,47.8,7.75,41,4297,22,30.59,427149.0
2025-05,VibePlus,Sul,18-24,Padrão,Filmes,Tablet,15884,1020,1032,6.5,21.42,27.9,35.7,8.02,56,4408,35,29.84,443163.6
2025-05,VibePlus,Sul,18-24,Padrão,Documentários,Smart TV,11822,957,649,5.49,19.78,27.9,24.2,8.05,44,4662,32,34.72,329833.8
2025-05,VibePlus,Sul,18-24,Padrão,Reality,Tablet,18744,1156,1097,5.85,21.27,27.9,36.0,8.36,73,4108,15,27.67,522957.6
2025-05,VibePlus,Sul,18-24,Padrão,Infantil,Smart TV,14332,1038,813,5.68,16.72,27.9,39.3,7.72,56,3583,21,23.75,399862.8
2025-05,VibePlus,Sul,18-24,Premium,Séries,Celular,17711,963,1067,6.03,19.13,27.9,40.6,8.4,65,4984,26,18.51,494136.9
2025-05,VibePlus,Sul,18-24,Premium,Filmes,Smart TV,10604,435,595,5.62,21.58,27.9,38.8,8.32,54,4449,21,31.14,295851.6
2025-05,VibePlus,Sul,18-24,Premium,Documentários,Celular,4792,305,317,6.63,18.92,27.9,26.1,7.56,42,4221,23,40.54,133696.8
2025-05,VibePlus,Sul,18-24,Premium,Reality,Celular,19512,1737,1217,6.24,18.96,27.9,26.2,7.91,57,3984,30,41.49,544384.8
2025-05,VibePlus,Sul,18-24,Premium,Infantil,Smart TV,20748,1797,1269,6.12,18.06,27.9,20.8,8.22,60,4193,23,13.7,578869.2
2025-05,VibePlus,Sul,25-34,Com anúncios,Séries,Celular,9503,463,551,5.81,18.25,27.9,42.7,8.05,56,4212,14,30.44,265133.7
2025-05,VibePlus,Sul,25-34,Com anúncios,Filmes,Smart TV,13547,826,744,5.5,19.23,27.9,32.1,7.96,61,4268,17,13.31,377961.3
2025-05,VibePlus,Sul,25-34,Com anúncios,Documentários,Tablet,9231,736,566,6.14,19.24,27.9,21.5,8.04,54,4234,37,32.51,257544.9
2025-05,VibePlus,Sul,25-34,Com anúncios,Reality,Notebook,21556,1863,1178,5.47,18.95,27.9,39.2,8.09,63,3424,13,33.33,601412.4
2025-05,VibePlus,Sul,25-34,Com anúncios,Infantil,Smart TV,14662,893,778,5.31,20.17,27.9,44.0,7.84,66,4223,23,32.03,409069.8
2025-05,VibePlus,Sul,25-34,Padrão,Séries,Smart TV,17299,983,1158,6.7,16.56,27.9,50.8,8.06,78,3850,35,24.97,482642.1
2025-05,VibePlus,Sul,25-34,Padrão,Filmes,Smart TV,18716,955,922,4.93,19.02,27.9,31.6,8.03,53,3909,19,28.81,522176.4
2025-05,VibePlus,Sul,25-34,Padrão,Documentários,Notebook,17000,1337,900,5.3,19.59,27.9,19.1,7.78,48,3837,33,33.16,474300.0
2025-05,VibePlus,Sul,25-34,Padrão,Reality,Smart TV,16399,1188,1150,7.02,18.51,27.9,28.5,7.84,48,4262,24,33.38,457532.1
